AG_APP,TOTAL PARCEL ACRES,TOTAL AGLAND ACRES,Commodity_Acres,Hay_Acres,Perm_Pasture_Acres,Noncommercial_Wood_Acres,Commerical_Wood_Acres,Other_Crop_Acres,Homesite_Acres,Road_Waste_Pond_Acres,CRP_Acres,Con25_Acres,Other_Use_Acres,Stated_Total_Acres,Gross_Income_1,Gross_Income_2,Gross_Income_3,NOTE
1523,312.156,312.156,272.027,0,0,18.105,0,0,1,14.445,4.31,2.269,0,0,0,0,0,[]
1524,120,120,106.815,0,0,10.113,0,0,1,2.072,0,0,0,120,0,0,0,[]
1525,66.275,66.275,18,25,0,23.275,0,0,0,0,0,0,0,66.275,0,0,0,[]
1526,98.394,98.394,78.185,0,0,14.959,0,0,1,4.25,0,0,0,98.394,0,0,0,[]
1527,49.783,49.783,48.68,0,0,0,0,0,0,1.103,0,0,0,49.783,0,0,0,[]
1528,77.091,77.091,63.79,0,0,8.627,0,0,1,0.522,0,3.152,0,77.091,0,0,0,[]
1529,22.348,22.348,22.286,0,0,0,0,0,0,0.062,0,0,0,52.798,0,0,0,[]
1530,167.5,167.5,144.042,0,0,5.099,0,0,1,9.329,0,8.03,0,167.5,0,0,0,[]
1531,40.752,40.752,33.87,0,0,4.014,0,0,0,2.361,0,0,0,40.752,0,0,0,[]
1532,62.487,62.487,51.68,0,0,3.27,0,0,1,1.377,4.93,0.23,0,62.487,0,0,0,[]
1533,180.833,180.833,157.807,0,0,10.465,0,0,1,5.081,6.48,0,0,180.833,0,0,0,[]
1534,211.788,211.788,190.703,0,0,5.928,0,0,1,12.159,1.9,0.098,0,211.9,0,0,0,[]
1535,89.48,89.48,84.012,0,0,1.358,0,0,1,3.11,0,0,0,0,0,0,0,[]
1536,105.362,105.362,84.682,0,0,13.453,0,0,0,1.987,5.24,0,0,105.362,0,0,0,[]
1537,132.146,132.146,91.034,0,0,26.901,0,0,1,13.211,0,0,0,0,0,0,0,[]
1538,120,120,87.193,10,0,19.693,0,0,1,2.114,0,0,0,120,0,0,0,[]
1539,147.211,147.211,140,0,0,0,0,0,0,6.2,1,0,0,147.2,0,0,0,[]
1540,95.421,95.421,84.32,0,0,5.3,0,0,0,5.48,0.31,0,0,95.414,0,0,0,[]
1542,957.396,957.396,904.546,0,0,16.361,0,0,4,29.286,0,3.203,0,957.396,0,0,0,[]
1543,35.579,35.579,0,0,0,0,35.579,0,0,0,0,0,0,35.579,0,0,0,[]
1545,60.983,60.983,49.288,0,0,8.419,0,0,1,2.276,0,0,0,0,0,0,0,[]
1546,13.533,13.533,5.799,0,0,3.836,0,2.233,1,0.665,0,0,0,13.533,3132.5,0,0,[]
1547,167.346,167.346,158.668,0,0,0,0,4,1,3.678,0,0,0,0,0,0,0,[]
1548,50.85,50.85,47.44,0,0,2.044,0,0,0,1.366,0,0,0,0,0,0,0,[]
1549,141.8,141.8,87,0,0,41.6,0,0,1,12.2,0,0,0,141.8,0,0,0,[]
1551,50,50,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,[]
1552,40,40,11.84,0,0,28.16,0,0,0,0,0,0,0,40,0,0,0,[]
1553,159.2,159.2,47.921,8,57.2,18.175,0,0.5,1,25.904,0,0,0.5,159.2,0,0,0,[]
1554,40,40,39,0,0,0,0,0,0,1,0,0,0,40,0,0,0,[]
1555,20.826,20.826,2.999,0,5,0,0,11.5,1,0.327,0,0,0,0,0,0,0,[]
1556,169.015,169.015,169.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1558,65,65,52.717,0,0,10.542,0,0,1,0.741,0,0,0,65,0,0,0,[]
1559,90.136,90.136,83.861,0,0,1.284,0,0,1,3.991,0,0,0,0,0,0,0,[]
1560,91.8,91.8,88.3,0,0,0.861,0,0,0,2.639,0,0,0,0,0,0,0,[]
1561,24.013,24.013,14.927,0,0,3.818,0,0,0,2.183,0,3.085,0,24.013,7733.9,0,0,[]
1562,223.868,223.867,210.735,0,0,0,5.925,0,1,6.208,0,0,0,223.868,0,0,0,[]
1563,133.676,133.676,123.727,0,0,2.298,0,0,1,6.651,0,0,0,133.676,0,0,0,[]
1564,90.48,90.48,66.194,1.28,0,17.914,0,0,1,4.092,0,0,0,90.48,0,0,0,[]
1565,64.695,64.695,49.5,0,0,15.195,0,0,0,0,0,0,0,0,0,0,0,[]
1566,41.712,41.712,26.03,0,0,0.344,0,0,0,1.318,14.02,0,0,0,0,0,0,[]
1567,368.821,368.821,350.275,0,0,0.258,0,0,0,18.288,0,0,0,0,0,0,0,[]
1568,122.484,122.484,117.967,0,0,0.138,0,0,0,2.579,1.8,0,0,122.484,0,0,0,[]
1569,330.519,330.519,321.059,0,0,4.906,0,0,0,4.554,0,0,0,0,0,0,0,[]
1570,38.125,38.125,36.554,0,0,0,0,0,1,0.571,0,0,0,38.125,0,0,0,[]
1571,275.623,275.623,239.636,0,0,27.455,0,0,0,6.999,0,1.533,0,275.623,0,0,0,[]
1572,156.75,156.75,85.33,0,0,68.02,0,0,0,3.4,0,0,0,156.75,0,0,0,[]
1573,120.15,120.15,91.527,0,0,9.065,0,0,2,2.307,15.251,0,0,120.15,0,0,0,[]
1574,107.842,107.842,107.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1575,457.552,457.552,393.654,0,0,53.532,0,0,0,10.366,0,0,0,0,0,0,0,[]
1576,40,40,30,0,0,6,0,0,1,3,0,0,0,40,0,0,0,[]
1577,188.663,188.663,185.95,0,0,0,0,0,0,2.713,0,0,0,188.663,0,0,0,[]
1578,80,80,69.892,0,0,6.348,0,0,1,2.76,0,0,0,0,0,0,0,[]
1579,43.448,43.448,31,0,0,0,0,0,2,2,0,0,8.448,43.448,0,0,0,[]
1580,65.316,65.316,61.1,0,0,0,0,0,0,4.216,0,0,0,64,0,0,0,[]
1581,28.95,28.95,12.129,0,0,14.146,0,0,1,0.455,0,1.22,0,0,0,0,0,[]
1582,40,40,38,0,0,0,0,0,0,2,0,0,0,40,0,0,0,[]
1583,31.476,31.476,22.176,0,0,0.088,0,0,1,3.083,4.51,0.619,0,31.476,0,0,0,[]
1584,81.43,81.43,61.989,0,0,10.969,0,0,1,3.935,0,3.537,0,81.43,0,0,0,[]
1585,54,54,49.933,0,0,0,0,0,0,1.732,0,2.335,0,54,0,0,0,[]
1587,32.081,32.081,32.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1588,76,76,76,0,0,0,0,0,0,0,0,0,0,76,0,0,0,[]
1589,79.927,79.927,77.517,0,0,0,0,0,0,2.41,0,0,0,79.927,0,0,0,[]
1590,5,5,2.393,0,1.5,0,0,0,1,0.107,0,0,0,0,910,6500,0,[]
1591,316.78,316.78,285.022,0,3,21.081,0,0,2,3.677,0,0,2,316.78,0,0,0,[]
1592,40,40,35,0,0,2.653,0,0,0,2.347,0,0,0,0,0,0,0,[]
1593,77.105,77.105,0,66.513,0,8.353,0,0,0,2.239,0,0,0,77.105,0,0,0,[]
1594,79.662,79.662,75.743,0,0,3.316,0,0,0,0.603,0,0,0,79.662,0,0,0,[]
1595,84.225,84.225,77.935,0,0,3.979,0,0,0,1.561,0.75,0,0,74.225,0,0,0,[]
1597,8.161,8.161,5.986,0,0,0,0,0,1,1.175,0,0,0,0,2244,0,0,['GROSS INCOME DOES NOT MEET $2500']
1598,39.92,39.92,37.866,0,0,0.399,0,0,0,0.831,1,0.223,0,39.92,0,0,0,[]
1599,80,80,80,0,0,0,0,0,0,0,0,0,0,80,0,0,0,[]
1600,90.23,90.23,76.6,0,0,12.461,0,0,0,1.169,0,0,0,90.23,0,0,0,[]
1601,76.22,76.22,66.5,0,0,0,0,0,0,5.52,4.2,0,0,76.22,0,0,0,[]
1602,74.08,74.08,62.525,0,0,6.373,0,0,1,2.546,1.55,0.086,0,74.08,0,0,0,[]
1603,36.401,36.401,35.233,0,0,0.457,0,0,0,0.711,0,0,0,36.401,0,0,0,[]
1604,22.346,22.346,3.789,0,0,0,0,0,0,2.224,16.333,0,0,0,0,0,0,[]
1605,19.603,19.603,18.52,0,0,0.008,0,0,1,0.075,0,0,0,0,0,0,0,[]
1606,76.321,76.321,67.55,0,0,0,0,0,0,3.631,1.92,3.22,0,0,0,0,0,[]
1608,86.469,86.469,81.153,0,0,0.441,0,0,0,3.716,0,1.159,0,86.469,0,0,0,[]
1609,152.864,152.864,142.09,0,0,0,0,0,0,1.234,9.54,0,0,152.864,0,0,0,[]
1610,235.12,235.12,203.4,6,18.43,0,0,0,2,5.29,0,0,0,235.12,0,0,0,[]
1611,45.554,45.554,44.335,0,0,0,0,0,0,1.219,0,0,0,40,18337.46,0,0,[]
1612,10.378,10.378,7.756,0,0,0,0,0,1,1.622,0,0,0,10.378,0,0,0,[]
1614,122.915,122.915,82.68,0,0,12.584,0,0,1,7.679,0,1.287,17.685,157.39,0,0,0,[]
1615,21.731,21.731,0,0,0,0,21.731,0,0,0,0,0,0,21.731,0,0,0,[]
1616,48.405,48.405,41.261,4.5,0,0,0,0,1,1.644,0,0,0,11.008,0,0,0,[]
1617,37.219,37.219,27.58,0,0,9,0,0,0,0.639,0,0,0,37.219,0,0,0,[]
1618,59.53,59.53,49.451,0,0,5.117,0,0,0,2.713,0.874,1.375,0,59.53,0,0,0,[]
1619,33.227,33.227,31.126,0,0,0.438,0,0,1,0.663,0,0,0,33.227,0,0,0,[]
1620,39.949,39.949,39.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1621,39.92,39.92,38.24,0,0,0,0,0,0,1.68,0,0,0,39.92,0,0,0,[]
1622,80,80,63.378,0,0,0.158,0,0,1,15.464,0,0,0,80,0,0,0,[]
1623,35.255,35.255,35.255,0,0,0,0,0,0,0,0,0,0,35.255,0,0,0,[]
1624,80,80,64.56,0,0,9.5,0,0,1,4.94,0,0,0,80,0,0,0,[]
1625,528.526,528.526,445.52,0,0,46.546,0,0,1,11.861,21.48,2.119,0,528.526,0,0,0,[]
1626,80,80,70,0,0,5,0,0,1,4,0,0,0,80,0,0,0,[]
1627,39.874,39.874,6.818,0,0,27.249,0,0,1,4.807,0,0,0,39.874,0,0,0,[]
1630,84.25,84.25,52.757,12,10,2.632,0,0,3,3.861,0,0,0,84.25,0,0,0,[]
1632,111.659,111.659,109.5,0,0,0,0,0,0,2.159,0,0,0,111.659,0,0,0,[]
1633,83.488,83.488,59.47,0,0,24,0,0,0,0,0,0,0,83.47,0,0,0,[]
1634,76.44,76.44,61.916,0,0,8.812,0,0,0.3,5.412,0,0,0,76.44,0,0,0,[]
1635,96.54,96.54,95.54,0,0,0,0,0,1,0,0,0,0,96.54,0,0,0,[]
1636,154.838,154.838,128.915,0,0,18.899,0,0,1,2.81,0,3.214,0,0,0,0,0,[]
1637,64.352,64.352,64.352,0,0,0,0,0,0,0,0,0,0,64.352,0,0,0,[]
1638,23.902,23.902,21.604,0,0,1.099,0,0,1,0.199,0,0,0,23.902,0,0,0,[]
1639,30.015,30.015,0,0,0,30.015,0,0,0,0,0,0,0,0,0,0,0,[]
1640,128.41,128.41,123.031,0,0,3.78,0,0,1,0.599,0,0,0,128.41,0,0,0,[]
1641,80,80,46.535,6.89,0,20.303,0,0,1,5.272,0,0,0,0,0,0,0,[]
1642,130.222,130.222,106.62,8.062,0,9.9,0,0,3.05,2.59,0,0,0,0,0,0,0,[]
1643,64.943,64.943,58.603,3.5,0,0,0,0,1,1.13,0.71,0,0,64.943,0,0,0,[]
1644,10.287,10.287,9,0,0,0,0,0,1,0.287,0,0,0,0,0,0,0,[]
1645,94.782,94.782,73.159,0,0,16.549,0,0,1,4.074,0,0,0,94.782,0,0,0,[]
1646,935.7,935.709,661.16,10,0,178.02,0,0,0,86.529,0,0,0,935.709,0,0,0,[]
1647,99.137,99.137,71.57,0,2.75,16.54,0,0,1,3.617,3.66,0,0,99.137,0,0,0,[]
1648,34.31,34.31,30.81,0,0,0,0,1.5,1,1,0,0,0,34.31,0,0,0,[]
1649,98.146,98.146,41,13,0,25,0,0,0,10.146,0,9,0,98.146,0,0,0,[]
1650,80.734,80.734,30,0,0,50.734,0,0,0,0,0,0,0,0,0,0,0,[]
1651,46.39,46.39,45.39,0,0,0,0,0,0,1,0,0,0,46.39,0,0,0,[]
1652,59.159,59.159,59.159,0,0,0,0,0,0,0,0,0,0,59.159,0,0,0,[]
1653,38.256,38.256,36.114,0,0,0,0,0,1,1.142,0,0,0,38.256,0,0,0,[]
1655,12.464,12.464,6.256,0,0,3.601,0,0,1,1.607,0,0,0,0,0,0,0,[]
1656,11.138,11.138,6.68,0,0,1.331,0,0,1,0.592,1.151,0.384,0,11.138,2550,0,0,[]
1657,230.233,230.233,140.94,0,0,41.152,0,0,0,11.974,35.597,0.57,0,230.233,0,0,0,[]
1658,38.8,38.8,28.26,0,0,10.192,0,0,0,0.348,0,0,0,38.8,0,0,0,[]
1659,353.438,353.438,320.409,0,0,8.042,0,0,2,12.917,10.07,0,0,353.438,0,0,0,[]
1660,69.927,69.927,54.113,0,0,10.052,0,0,1,3.98,0,0.782,0,69.927,0,0,0,[]
1661,156,156,114,0,0,39,0,0,3,0,0,0,0,156,0,0,0,[]
1662,215.557,215.557,161.782,0,0,47.829,0,0,0,5.946,0,0,0,0,0,0,0,[]
1663,154.21,154.21,124.365,0,0,17.293,0,0,0,6.173,6.379,0,0,154.21,0,0,0,[]
1664,55.37,55.37,54,0,0,0,0,0,0,1.37,0,0,0,55.37,0,0,0,[]
1665,164.25,164.25,90,0,0,73.25,0,0,1,0,0,0,0,0,0,0,0,[]
1666,80,80,68.844,0,0,0,8.334,0,1,1.822,0,0,0,80,0,0,0,[]
1667,17.629,17.629,1.592,0,0,0,15.037,0,1,0,0,0,0,17.629,0,0,0,[]
1668,292.038,292.038,238.045,0,0,18.326,0,0,1,16.953,17.6,0.114,0,0,0,0,0,[]
1669,176.279,176.279,172,0,0,0,0,0,0,2.349,1.93,0,0,176.279,0,0,0,[]
1670,156.773,156.773,123.5,0,0,0,0,0,1,32.273,0,0,0,156.773,0,0,0,[]
1671,37.088,37.088,23.813,0,0,10.277,0,0,1,1.088,0,0.91,0,37,0,0,0,[]
1672,135.853,135.853,132.172,0,0,0,0,0,0,3.681,0,0,0,135.853,0,0,0,[]
1673,25.474,25.474,0,0,0,0,25.474,0,0,0,0,0,0,25.474,0,0,0,[]
1674,170.95,170.95,165.52,0,0,0.03,0,0,1,4.4,0,0,0,170.95,0,0,0,[]
1675,93.671,93.671,93.671,0,0,0,0,0,0,0,0,0,0,93.671,0,0,0,[]
1676,19.758,19.758,17.338,0,0,0.955,0,0,1,0.465,0,0,0,0,0,0,0,[]
1677,215.637,215.637,205.999,0,0,1.423,0,0,0,5.935,2.18,0.1,0,215.637,0,0,0,[]
1678,49.138,49.138,44,0,0,0,0,0,0,5.138,0,0,0,49.138,0,0,0,[]
1679,35.784,35.784,22.696,0,0,10.703,0,0,1,1.385,0,0,0,35.784,0,0,0,[]
1680,72.4,72.4,66.452,0,0,0.356,0,0,0,5.592,0,0,0,72.4,0,0,0,[]
1681,161.107,161.107,129.6,0,5.72,17.611,0,0,1,7.176,0,0,0,161.107,0,0,0,[]
1682,15.5,15.5,13.6,0,0,0,0,0,0,1.9,0,0,0,15.5,0,0,0,[]
1683,166.999,166.999,139.75,0,0,22.749,0,0,0,2.61,1.89,0,0,166.999,0,0,0,[]
1684,72.736,72.736,2.003,35.49,0,18.349,0,0,0,4.176,12.718,0,0,0,0,0,0,[]
1686,56.161,56.161,56.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1687,23.422,23.422,23,0,0,0,0,0,0,0.422,0,0,0,0,0,0,0,[]
1688,75.286,75.286,63.966,0,0,5.6,0,0,5,0.72,0,0,0,75.286,0,0,0,[]
1689,76,76,47.729,0,0,25.484,0,0,0,2.787,0,0,0,76,0,0,0,[]
1690,75.95,75.95,48.249,4,10,9.451,0,0,1,3.25,0,0,0,0,21857.38,12963.09,0,[]
1691,111.413,111.413,77.04,0,9.66,10.38,0,0,1,7.283,6.05,0,0,111.413,0,0,0,[]
1692,83.234,83.234,0.005,80,0,0.578,0,0,0,2.213,0,0.438,0,83.234,0,0,0,[]
1693,23.122,23.122,17.442,0,0,5.68,0,0,0,0,0,0,0,0,0,0,0,[]
1694,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1695,17.593,17.593,16.783,0,0,0,0,0,0,0.81,0,0,0,17.593,0,0,0,[]
1696,203.39,203.39,136.638,0,0,34.563,0,0,1,4.797,25.989,0.403,0,203.39,0,0,0,[]
1697,100,100,90.627,0,0,4.856,0,0,1,3.517,0,0,0,100,0,0,0,[]
1698,40,40,2.543,22.41,0,12.225,0,0,1,1.822,0,0,0,40,0,0,0,[]
1699,34.686,34.686,32.186,0,0,0,0,0,0,2.5,0,0,0,34.686,0,0,0,[]
1700,79.385,79.385,79.385,0,0,0,0,0,0,0,0,0,0,79.385,0,0,0,[]
1701,40,40,30,0,0,7,0,0,1,2,0,0,0,40,0,0,0,[]
1704,26.87,26.87,24.17,0,0,0,0,0,1,1.7,0,0,0,26.87,0,0,0,[]
1705,17.914,17.914,0,0,0,0,0,0,0,2.2,15.72,0,0,17.914,0,0,0,[]
1706,74.075,74.075,7.584,0,0,1.268,17.6,0,1,1.551,43.05,2.022,0,74.075,0,0,0,[]
1707,6.65,6.65,1.074,1.77,0,0,0,0,1,0.806,2,0,0,6.65,885,0,0,['GROSS INCOME DOES NOT MEET $2500']
1708,77.293,77.293,49.42,0,0,25.273,0,0,0,2.6,0,0,0,77.293,0,0,0,[]
1709,30.068,30.068,24.718,0,3.719,0,0,0,1,0.631,0,0,0,30.068,0,0,0,[]
1710,100.95,100.95,80,0,0,14,0,0,1,6,0,0,0,0,0,0,0,[]
1711,18.38,18.38,18.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1712,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,[]
1714,27.226,27.226,13.613,0,0,0,0,0,0,13.613,0,0,0,27.226,0,0,0,[]
1715,39.441,39.441,39.283,0,0,0.158,0,0,0,0,0,0,0,0,0,0,0,[]
1716,33.042,33.042,15.612,0,0,5.005,0,0,0,4.525,7.9,0,0,0,0,0,0,[]
1718,20.146,20.146,20,0,0,0,0,0,0,0.146,0,0,0,20.146,0,0,0,[]
1719,68.003,68.003,55.5,0,0,9.256,0,0,0,3.247,0,0,0,68.003,0,0,0,[]
1720,49.33,49.33,0,0,0,0,0,46.037,0,0.798,1.301,1.194,0,47.53,0,0,0,[]
1721,115.37,115.37,104,0,11.37,0,0,0,0,0,0,0,0,0,0,0,0,[]
1722,80,80,54.346,0,0,22.56,0,0,1,2.094,0,0,0,45.9,0,0,0,[]
1723,40,40,39.6,0,0,0,0,0,0,0.4,0,0,0,40,0,0,0,[]
1724,80,80,0,6.41,0,35.83,0,0,1,3.42,33.34,0,0,80,0,0,0,[]
1726,119.055,119.055,113.49,0,0,0,0,0,1,2.065,2.5,0,0,119.055,0,0,0,[]
1727,101.058,101.058,96.23,0,0,0,0,0,0,4.828,0,0,0,101.058,0,0,0,[]
1728,72.144,72.144,60.285,0,0,6.227,0,0,1,4.632,0,0,0,73.735,0,0,0,[]
1729,102.854,102.854,91.335,0,0,9.618,0,0,1,0.901,0,0,0,102.854,0,0,0,[]
1730,395.327,395.327,325.61,0,0,45.487,0,0,1,8.753,11.489,2.988,0,0,0,0,0,[]
1731,36.428,36.428,32.389,0,0,0,0,0,0,1.039,3,0,0,36.428,0,0,0,[]
1732,16.38,16.38,16.38,0,0,0,0,0,0,0,0,0,0,16.38,0,0,0,[]
1733,61.96,61.96,61.96,0,0,0,0,0,0,0,0,0,0,61.96,0,0,0,[]
1734,40.118,40.118,36.061,0,0,1.818,0,0,1,0.558,0.4,0.281,0,0,0,0,0,[]
1735,151.439,151.439,144.243,0,0,0.086,0,0,0,2.533,0,4.577,0,0,0,0,0,[]
1736,110.354,110.354,66.2,6.01,11.8,26.3,0,0,0,0,0,0,0,111.3,0,0,0,[]
1737,39,39,14.176,0,0,21.079,0,0,0,3.745,0,0,0,39,0,0,0,[]
1738,172.917,172.917,165.701,0,0,0,0,0,2,5.216,0,0,0,172.917,0,0,0,[]
1739,96.222,96.222,88,0,0,7.222,0,0,1,0,0,0,0,96.222,0,0,0,[]
1740,560.713,560.713,481.85,0,0,39.053,0,0,1,19.209,19.601,0,0,560.713,0,0,0,[]
1741,12.987,12.987,9.782,0,0,1.083,0,0,1,1.122,0,0,0,0,0,0,0,[]
1742,110,110,84.943,0,0,21.688,0,0,1,2.369,0,0,0,110,0,0,0,[]
1743,63.845,63.845,59.09,0,0,0.118,0,0,0,2.118,2.2,0.319,0,0,0,0,0,[]
1744,77.568,77.568,65.801,0,0,9.59,0,0,1,1.177,0,0,0,0,0,0,0,[]
1745,29.156,29.156,0,29.156,0,0,0,0,0,0,0,0,0,29.156,0,0,0,[]
1746,105.325,105.325,95.759,0,0,0,0,0,1,5.566,3,0,0,105.325,0,0,0,[]
1747,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1748,20.87,20.87,18.954,0,0,0,0,0,0,1.916,0,0,0,20.87,0,0,0,[]
1749,19.14,19.14,19.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1750,56.57,56.57,55.076,0,0,1.234,0,0,0,0.26,0,0,0,56.57,0,0,0,[]
1752,39.239,39.239,0,0,35,0,0,0,2,3,0,0,0,0,0,0,0,[]
1753,35.018,35.018,14.361,0,0,16.906,0,0,1,2.339,0,0.412,0,35.018,0,0,0,[]
1754,9.795,9.795,8,0,0,0,0,0,1,0.795,0,0,0,9.795,4936.3,0,0,[]
1755,53.72,53.72,52.1,0,0,0,0,0,1.61,0,0,0,0,53.72,0,0,0,[]
1756,295.659,295.656,284.927,0,0,3.406,0,0,1,5.411,0,0.912,0,295.659,0,0,0,[]
1757,90.994,90.994,83.51,0,0,3.52,0,0,0,3.964,0,0,0,90.994,0,0,0,[]
1759,194.576,194.576,169.557,0,0,10.342,0,0,1,10.847,0,2.83,0,0,0,0,0,[]
1760,74.186,74.186,0,63,0,6.635,0,0,0,4.551,0,0,0,74.186,0,0,0,[]
1762,49.007,49.007,35.944,0,0,6.743,0,0,0,3.65,2.48,0.19,0,49.007,0,0,0,[]
1764,76.411,76.411,48.07,0,0,20.25,0,0,0,2.281,5.81,0,0,76.411,0,0,0,[]
1765,13.25,13.25,11.628,0,0,0.292,0,0,1,0.33,0,0,0,0,0,0,0,[]
1766,160,160,145.93,0,0,10.038,0,0,1,3.032,0,0,0,0,0,0,0,[]
1767,317.386,317.386,269.085,0,0,33.148,0,0,0,15.153,0,0,0,317.386,0,0,0,[]
1768,165.233,165.233,151.754,0,0,7.535,0,0,0,4.064,1.3,0.58,0,165.233,0,0,0,[]
1769,51.977,51.977,0,0,0,0,51.977,0,0,0,0,0,0,0,0,0,0,[]
1770,69.98,69.98,32.385,0,0,31.877,0,0,0,5.718,0,0,0,20,1456.2,0,0,[]
1771,105.642,105.642,105.642,0,0,0,0,0,0,0,0,0,0,105.642,0,0,0,[]
1772,19.421,19.421,17.867,0,0,0,0,0,0,1.554,0,0,0,0,0,0,0,[]
1773,49.338,49.338,48.407,0,0,0,0,0,0,0.931,0,0,0,49.338,0,0,0,[]
1774,107,107,93.831,0,0,6.648,0,0,1,5.521,0,0,0,0,0,0,0,[]
1775,80,80,58,0,0,18.5,0,0,1,2.5,0,0,0,80,0,0,0,[]
1776,147.909,147.909,70.703,0,0,31.274,0,0,0,5.921,36.45,3.561,0,0,0,0,0,[]
1777,80,80,41.126,21,4,11.034,0,0,1,1.84,0,0,0,80,0,0,0,[]
1778,16.5,16.5,14.5,0,0,0,0,0,0,2,0,0,0,16.5,0,0,0,[]
1779,78,78,75.5,0,0,0,0,0,0,2.5,0,0,0,78,0,0,0,[]
1780,18.57,18.57,18.57,0,0,0,0,0,0,0,0,0,0,18.57,0,0,0,[]
1781,98.937,98.937,72.846,0,6.5,11.343,0,0,1,5.616,1.632,0,0,98.937,0,0,0,[]
1783,578.379,578.379,502.236,0,0,50.883,0,0,0,20.391,0.48,4.389,0,260.253,0,0,0,[]
1784,129.93,129.93,119,0,0,10.93,0,0,0,0,0,0,0,129.93,0,0,0,[]
1785,138.14,138.14,126.882,0,0,5.624,0,0,1,2.734,1.9,0,0,138.14,0,0,0,[]
1786,13.636,13.636,2.539,0,0,1.331,0,0,0,0.446,9.32,0,0,0,0,0,0,[]
1787,506.193,506.193,476.537,0,0,13.199,0,0,1,12.313,3.07,0.074,0,0,0,0,0,[]
1788,40,40,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0,[]
1789,134.285,134.285,119,0,15,0,0,0,0,0.285,0,0,0,134.285,0,0,0,[]
1790,76.175,76.175,73.675,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,[]
1791,57.557,57.557,22,0,0,34.857,0,0,0,0.7,0,0,0,0,0,0,0,[]
1792,160,160,121,0,0,38,0,0,1,0,0,0,0,160,0,0,0,[]
1793,96.623,96.623,71.5,0,0,15.62,0,0,0,9.503,0,0,0,96.623,0,0,0,[]
1794,172.24,172.24,157.446,0,0,4.212,0,0,1,9.582,0,0,0,0,0,0,0,[]
1795,16.25,16.25,0,0,0,0,16.25,0,0,0,0,0,0,16.25,0,0,0,[]
1796,78.988,78.988,55.101,0,0,17.835,0,0,1,2.552,2.5,0,0,78.98,0,0,0,[]
1797,30.6,30.6,18.559,0,0,5.888,0,0,0,0,4.58,1.573,0,30.6,0,0,0,[]
1798,62.538,62.538,10.161,10,0,36.975,0,0,1,4.402,0,0,0,62.538,0,0,0,[]
1800,194.442,194.442,167.007,0,0,19.322,0,0,1,7.113,0,0,0,0,0,0,0,[]
1801,40,40,37.178,0,0,0,0,0,0,2.822,0,0,0,0,0,0,0,[]
1802,105.467,105.467,82.51,0,0,22.69,0,0,0,0.267,0,0,0,105.467,0,0,0,[]
1803,11.4,11.4,9.6,0,0,0,0,0,0,1.8,0,0,0,11.4,0,0,0,[]
1804,158.94,158.94,136,0,0,16.94,0,0,1,2,3,0,0,158.94,0,0,0,[]
1806,158.731,158.731,153.38,0,0,0,0,0,0,5.351,0,0,0,158.731,0,0,0,[]
1807,40,40,32,0,0,8,0,0,0,0,0,0,0,40,0,0,0,[]
1808,177.97,177.97,155,0,0,10,0,0,0,12.97,0,0,0,177.97,0,0,0,[]
1810,34.86,34.86,13.47,0,0,10.009,0,0,1,10.381,0,0,0,34.86,0,0,0,[]
1811,13.588,13.588,13.278,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,[]
1813,21.63,21.63,19.875,0,0,0,0,0,1,0.755,0,0,0,0,0,0,0,[]
1814,14.663,14.663,14.663,0,0,0,0,0,0,0,0,0,0,14.663,0,0,0,[]
1815,15.45,15.45,0.615,0,0,2.077,0,0,1,0.467,11.291,0,0,15.45,0,0,0,[]
1816,10.2,10.2,8.866,0,0,0,0,0,1,0.334,0,0,0,10.2,3479,0,0,[]
1817,78.112,78.112,61.398,0,0,9.875,0,0,1,5.839,0,0,0,78.112,0,0,0,[]
1818,80,80,71.8,0,0,3.63,0,0,0,1.23,3.34,0,0,0,0,0,0,[]
1819,52.791,52.791,44.339,0,0,3.637,0,0,1,3.815,0,0,0,0,0,0,0,[]
1820,98.361,98.361,67,0,0,30,0,0,1,0.361,0,0,0,98.361,0,0,0,[]
1821,30.102,30.102,28.844,0,0,0.661,0,0,0,0.597,0,0,0,0,0,0,0,[]
1822,20.904,20.904,17,0,0,3.904,0,0,0,0,0,0,0,20.904,0,0,0,[]
1823,195.976,195.976,195.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1824,56.325,56.325,52.354,0,0,0.039,0,0,1,2.932,0,0,0,56.325,0,0,0,[]
