AGAPPL,Commodity_Crop_ACRE,Hay_ACRE,Permanent_Pasture_ACRE,Noncommercial_Woodland_ACRE,Commercial_Timber_ACRE,Other_Crops_ACRE,Homesite_ACRE,Road_Waste_Pond_ACRE,CRP_ACRE,Conservation_Practices_ACRE,Other_Use_ACRE,STATED_TOTAL_ACRES,GROSS_INCOME,GROSS_INCOME_2,GROSS_INCOME_3
1961,169.26,0,0,0,0,0,2.58,3.433,0,0,0,175.273,0,0,0
1962,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0
1963,55.54,0,0,17.913,0,0,0,0,2.33,0,0,75.756,0,0,0
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,225.72,0,0,22.44,0,0,1,18.833,14.56,0,0,282.553,0,0,0
1966,70,0,0,18.5,0,0,1.5,0,0,0,0,0,0,0,0
1967,28,0,0,12,0,0,0,0,0,0,0,0,0,0,0
1968,384.04,0,0,0,0,0,14,15.979,105.7,0,0,520,0,0,0
1969,17,0,0,0,0,0,0,3,0,0,0,20,0,0,0
1970,365,0,0,20,0,0,6,2.998,0,0,0,393.998,0,0,0
1971,84,0,0,10,0,0,0,0.32,0,0,0,94.32,0,0,0
1972,377.569,0,0,6.62,0,36,2.6,11.88,0,0,0,434.669,0,0,0
1973,168.5,0,0,0,0,0,0,0,0,0,0,168.5,0,0,0
1974,10,0,0,0,0,0,4.34,0,0,0,0,14.34,0,0,0
1975,15.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,138,6,0,12,0,0,2.32,14,0,0,0,172.32,0,0,0
1977,32.94,0,0,10.5,0,0,0,3.5,0,0,0,46.94,0,0,0
1979,91.2,0,0,19.3,0,0,1,1,0,0,0,112.5,0,0,0
1980,8.447,0,0,2.296,0,0,1,1.257,0,0,0,13,582.4,2417.6,0
1981,155,40.2,0,0,0,0,2.502,0,0,0,0,0,54721,10800,12337.75
1982,21.8,0,0,6.887,0,0,2.6,0.143,0,0,0,31.43,0,0,0
1983,88.27,0,0,25,0,0,0,2.901,0,0,0,116.171,0,0,0
1984,135.676,0,0,18.603,0,0,2,6.399,0.16,0,0,162.739,0,0,0
1986,96.1,0,0,0,0,0,0,2.47,0,0,0,98.57,0,0,0
1987,62.29,0,0,23.36,0,0,1,0,19.7,0,0,106.35,0,0,0
1988,56.384,0,0,0,0,0,0,0,0,0,0,56.384,0,0,0
1989,95.67,0,0,0,0,0,2.23,10.87,11.23,0,0,120,0,0,0
1990,0,0,0,76.015,0,0,0,0,0,0,0,0,0,0,0
1993,109.62,0,0,0,0,0,1,1.079,0,0,0,111.699,0,0,0
1994,24.199,0,0,0,0,0,0,1.45,0,0,0,25.649,0,0,0
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,268.01,0,0,0,19.52,0,0,11.386,8.3,0,0,307.216,0,0,0
2000,26.438,0,0,0,0,0,3.5,0.698,0,0,0,30.636,0,0,0
2001,70,0,0,0,0,0,0,4.866,0,0,0,74.866,0,0,0
2002,417.561,0,0,17.486,0,0,2,6.281,0,0,0,443.372,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,67.71,0,0,10.29,0,0,2,0,0,0,0,80,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,30.654,0,0,0,0,0,0,1.115,0,0,0,31.769,0,0,0
2007,280.061,10,0,21,0,0,1,21.4,0,0,0,333.461,0,0,0
2008,0,15,0,20,0,0,5,0,0,0,0,40,0,0,0
2009,41.16,0,0,4.29,0,0,0,3.9,0,0,0,49.35,0,0,0
2010,116.21,0,0,12.1,0,0,0,6.598,0,0.8,0,135.7,0,0,0
2011,44.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,183.88,0,0,0,0,0,0,0,0,0,0,183.88,0,0,0
2013,32.64,0,0,0,0,0,0,0,0,0,0,32.64,0,0,0
2014,34.685,0,0,7.056,0,0,1,1.5,0,0,0,44.241,0,0,0
2015,94.54,0,0,14.4,0,0,0,4.997,0,0,0,113.937,0,0,0
2016,17.8,0,0,6.2,0,0,1.4,0,0.7,0,0,26.1,0,0,0
2017,39.17,0,0,0,0,0,0,0.257,0,0,0,39.427,0,0,0
2018,0,0,0,50.735,0,0,1,7.545,99.37,0,0,158.65,0,0,0
2019,85.99,0,0,9.285,0,0,0,3.585,0,0,0,98.86,0,0,0
2020,177.67,0,0,6,0,0,0,3.612,0,0,0,187.282,0,0,0
2021,50.86,0,0,33.91,0,0,0,8.59,0,0,34.024,124.384,0,0,0
2022,19.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,81.64,0,0,26.78,0,0,1.37,3.34,0,0,0,113.13,0,0,0
2024,36,0,0,0,0,0,1,1,0,0,0,38,0,0,0
2025,4,0,0,0,0,0,0,0,0,0,0,0,2789.1,0,0
2026,0,0,2.192,0,12.586,0,1,2.922,0,0,0,0,0,0,0
2027,35.686,0,0,0,0,0,1.93,0,1.93,0,0,39.546,0,0,0
2028,224,0,0,7.8,0,0,4,3,0,0,0,0,0,0,0
2029,50.16,0,0,0,0,0,3.337,0,0,0,0,53.497,0,0,0
2030,0,0,0,0,22.808,0,0,0,0,0,0,22.808,0,0,0
2031,48.058,19.5,0,0,4.668,0,1,3.918,0,0,0,77.144,0,0,0
2032,0,75,0,6.779,0,0,0,2,0,0,0,83.779,0,0,0
2033,268.737,0,0,11,0,0,4,0,0,0,0,283.737,0,0,0
2034,0,5.888,5.169,0,0,0,0,0,0,0,0,11.057,1120,1000,5734
2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,26,0,0,11.225,0,0,0,0,0,0,0,37.225,0,0,0
2037,72,0,0,0,0,0,2,6,0,0,0,0,0,0,0
2038,0,0,237.79,0,0,0,2,0,0,0,0,0,0,0,0
2039,46.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,12,0,6,0,0,0,1,2,0,0,0,21,0,0,0
2041,0,7.363,12,0,0,0,1,5,0,0,0,25.363,0,0,0
2042,41.87,0,0,9.79,0,0,1,1.84,0,0,0,53.5,0,0,0
2043,16.62,0,0,17.698,0,0,0,0,0.93,0,0,35.248,0,0,0
2044,58.72,0,0,24.4,0,0,1,3.88,0,0,0,88,0,0,0
2045,39.373,0,0,0,0,0,0,0,0,0,0,39.373,0,0,0
2046,45.89,0,0,0.75,0,0,0,2.63,1.3,0,0,50.57,0,0,0
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,10.9,0,0,0,0,0,2.047,0.327,0,0,0,13.274,0,0,0
2049,57.637,0,0,0,0,0,0,2.064,0,0,0,59.701,0,0,0
2051,170.832,54.559,0,43.229,0,0,0,18.145,1.7,0,0,288.465,0,0,0
2052,153.474,0,0,0,0,0,0,0,0,0,0,153.474,0,0,0
2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,19.29,0,0,10,0,0,1,1.292,0,0,0,31.582,0,0,0
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,110,0,0,0,0,0,0,6.255,0,0,0,116.255,0,0,0
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,65,0,0,27,0,0,3,25.99,31.91,0,0,152.9,0,0,0
2059,43.51,0,0,13.46,0,0,1,1.561,0,0,0,59.531,0,0,0
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,89.35,0,0,4.07,0,0,0,4.471,0,0,0,97.891,0,0,0
2062,70.52,0,0,10.872,0,0,0,0,0,0,0,0,0,0,0
2063,130,0,0,0,0,0,0,0,0,0,0,130,1131,2298,1121
2064,67,0,0,6.63,0,0,0,0,3,0,0,76.63,0,0,0
2066,91.36,0,0,0,0,0,0,7.476,0,0,0,98.836,0,0,0
2067,28.85,34.15,0,4.412,0,0,0,0,0,0,0,0,0,0,0
2068,230,0,0,43,0,0,4,11.321,0,0,0,288.321,0,0,0
2069,104.05,0,0,28.85,0,0,4.55,3.152,0,0,0,140.602,0,0,0
2070,74.546,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0
2071,27.389,0,0,14.821,0,0,0,0,0,0,3.876,46.086,0,0,0
2072,143.43,0,0,0,0,0,0,0,0,0,0,143.43,0,0,0
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,44.74,0,4.78,39.555,0,0,2,0,17.7,0,0,108.775,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,74.31,0,0,0,0,0,2.8,0.659,0,0,0,77.769,0,0,0
2078,26,0,0,0,0,0,0,0,0,0,0,0,4004,0,0
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,30,0,0,6,0,0,2,0,0,0,0,38,0,0,0
2081,2.281,0,0,11.864,0,0,0,0.7,0,0,0,14.215,0,0,0
2082,128.04,0,0,12.72,0,0,1.31,1.81,0.82,5.3,0,150,0,0,0
2083,76.5,0,0,0,0,0,0,0,0,0,0,76.5,0,0,0
2085,51.73,0,0,0,0,0,0,4.61,0,0,0,0,0,0,0
2086,102.92,0,0,0,0,0,1,1.968,3.04,0,0,108.928,0,0,0
2087,86,0,0,44.27,0,0,2,2,0,0,0,0,0,0,0
2088,116,0,0,16,0,0,1,0.46,0,0,0,0,0,0,0
2089,52,0,0,0,0,0,0,8.747,0,0,0,60.747,0,0,0
2090,451.2,0,0,11,0,0,3.5,3.71,12.5,0,0,481.91,0,0,0
2091,27.2,0,0,17.5,0,0,0,0,0,0,0,44.7,0,0,0
2092,16.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,24.168,0,0,0,0,0,1.58,0.05,0,0,0,25.798,0,0,0
2094,56.972,0,0,38.46,0,0,5,7,5.56,3,0,115.992,0,0,0
2095,44.7,0,0,23.058,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,2.461,13.6,0,0,16.061,0,0,0
2097,147.8,0,22,6,0,0,7,5.381,0,0,0,188.181,0,0,0
2098,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,10.192,0,0,0,0,0,0,0,0,0,0,9.544,1500,0,0
2100,256.06,0,0,16.96,0,0,3,6.123,8.29,0,0,290.433,0,0,0
2101,7.53,0,0,0,0,0,0,0,0,0,0,7.53,4743,0,0
2102,50.6,0,0,9.4,0,0,0,0,0,0,0,60,0,0,0
2103,90.661,0,0,38.318,0,0,1,3.671,0,0,0,133.65,0,0,0
2104,236.705,0,0,0,0,0,0,0,0,0,0,236.705,0,0,0
2105,130,0,0,0,70,0,0,0,0,0,0,200,0,0,0
2106,72.21,0,0,0,43,0,0,0,0,0,0,115.21,0,0,0
2107,275.49,0,0,27.71,0,0,2.67,14.124,0,0,0,319.994,0,0,0
2108,74.55,0,0,0,0,0,0,4.45,0,0,0,79,0,0,0
2109,98.2,0,0,12.81,0,0,1.5,4,0,0,0,116.51,0,0,0
2111,0,0,0,0,0,0,0,0,0,0,0,0,2572.5,0,0
2112,7.07,0,3.097,6.477,0,0,0,0,0,0,0,16.644,4650.9,3158.211,0
2113,192.63,0,0,0,0,0,0,0,0,0,0,192.63,0,0,0
2114,81.71,0,0,16.68,0,0,1.75,0.61,0,0,0,0,0,0,0
2115,196.86,0,0,0,0,0,1.56,10.304,38.3,0,0,247.024,0,0,0
2116,273.848,0,0,8.84,0,0,0,3.93,0,0.99,0,287.608,0,0,0
2117,18.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,0,0,0,11.105,0,0,0,0,11.34,0,0,22.445,0,0,0
2119,0,0,0,17.081,0,0,0,0,0,0,0,0,0,0,0
2120,71.501,0,0,1.05,0,0,0,0.449,0,0,0,73,0,0,0
2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,62.55,0,0,32.53,0,0,2,3.342,0,0,0,100.422,0,0,0
2123,242.85,0,0,66.29,0,0,0,11.5,0,0,0,320.64,0,0,0
2124,269.15,19.67,15,27.896,0,0,10,10.542,0,0,0,352.258,0,0,0
2125,114.16,0,0,9,0,0,1,1.01,0,0,0,125.17,0,0,0
2126,1,0,0,0,19,0,0,2.199,0,0,0,22.199,0,0,0
2127,19.425,0,0,0,0,0,0,0,0,0,0,19.425,0,0,0
2128,11,0,0,0,0,0,0,0.138,0,0,0,11.138,0,0,0
2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,88.89,0,0,10.7,0,0,2.5,2.39,0,0,0,104.48,0,0,0
2131,38,0,0,3.308,0,0,0,5.236,0,0,0,46.544,0,0,0
2132,78.54,0,0,0,0,0,0,1.46,0,0,0,80,0,0,0
2134,66.892,0,0,0,0,0,3,7.322,0,0,0,77.214,0,0,0
2135,32.92,0,0,12.29,0,0,0,1.39,0,0,0,46.6,0,0,0
2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,41,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2139,318.227,0,0,16.89,0,0,1,9.23,0,0,0,345.347,0,0,0
2140,149.99,0,0,0,0,0,2.21,3.591,0,0,0,155.791,0,0,0
2141,70.23,0,0,0,0,0,0,3.636,0,0,0,73.866,0,0,0
2142,33,0,0.5,1.5,20,0,5,2,13,15,0,0,0,0,0
2143,87.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,119.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,60.23,0,0,19,0,0,0,0.5,0,0,0,0,0,0,0
2150,642.7,0,0,10,0,0,18.3,8.228,0,34.31,0,713.538,0,0,0
2151,60,0,0,12.46,0,0,0,2.227,0,0,0,74.677,0,0,0
2152,0,4,4.082,0,0,0,1,0,0,0,0,9.082,0,0,0
2153,28.92,0,0,0,0,0,0,0.93,0,0,0,29.85,15107.4,0,0
2154,213.22,0,1.1,30.46,0,0,1.79,11.329,9.85,1.7,0,269.449,0,0,0
2155,65.678,0,0,0,0,0,4.5,4.5,0,0,0,74.678,0,0,0
2156,12.72,0,0,1,0,0,1,0,0,0,0,14.72,0,0,0
2157,30.25,0,0,0,0,0,0,1.458,0,0,0,31.708,0,0,0
2158,59.03,0,0,45.335,0,0,0,4,3.69,0,0,112.055,0,0,0
2159,126.04,0,0,0,0,0,0,0,1.9,0,3.344,131.284,0,0,0
2160,179.16,0,0,23.79,0,0,4,3.331,0,0,0,210.281,0,0,0
2161,68.9,0,0,9.6,0,1,4,0,0,0,0,83.5,0,0,0
2162,0,0,0,0,15.713,0,0,2.945,0,0,0,18.658,0,0,0
2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,121.239,0,0,0,0,0,0,4.02,0,0,0,125.259,0,0,0
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,107.11,0,0,0,45.1,0,0,0.62,0,0,0,0,0,0,0
2167,67.1,0,0,18,0,0,1.274,0,0,0,0,86.374,0,0,0
2168,112.46,0,0,0,0,0,2.78,3.178,10.93,0,0,129.348,0,0,0
2169,84.7,0,0,71.321,0,0,3.01,1.654,0,0,0,160.685,0,0,0
2170,81.249,0,0,0.183,0,0,0,1.179,0,0,0,82.611,0,0,0
2171,0,6.438,0,0,0,0,0,2.5,11.16,6.5,0,26.598,0,0,0
2172,69,0,0,4.498,0,0,5,0,0,0,0,78.498,0,0,0
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,52.11,0,0,4.63,0,0,0,0.26,0,0,0,57,0,0,0
2175,351,0,0,30,0,0,0,12,0,0,0,393,0,0,0
2176,55.346,0,0,0,0,0,0,0,0,0,0,55.346,0,0,0
2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,0,16.015,0,10.75,0,0,1,0.918,0,0,0,28.683,0,0,0
2179,32,2,0,0,0,0,1.5,4.5,0,0,0,40,0,0,0
2180,0,0,0,0,0,0,5,0,18.65,0,0,23.65,0,0,0
2181,104.76,0,0,23.99,0,0,0,0.216,0,0,0,128.966,0,0,0
2183,125,0,0,0,0,0,3,13.41,0,0,0,141.41,0,0,0
2184,92.387,0,0,0,0,0,0,2.755,0,0,0,95.142,0,0,0
2185,11.95,0,0,8.157,0,0,1,0.183,0,0,0,21.29,0,0,0
2187,0,0,0,0,27.204,0,0,0,0,0,0,27.204,0,0,0
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,26.227,0,0,3.34,0,0,1,0.919,0,0,0,31.486,0,0,0
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,99.445,0,0,3.914,0,0,0,0,2.732,0,0,106.091,0,0,0
2194,73.68,0,0,33.52,0,0,0,1.027,7,2,0,117.227,0,0,0
2195,82.62,0,0,28.88,0,0,0,5.04,0,0,0,116.54,0,0,0
2196,68.548,4,0,0,0,0,0,2,0,0,0,74.548,0,0,0
2197,0,5.948,0,0,0,0,1,0.39,0,0,0,7.338,2900,0,0
2198,0,4.73,0,0,0,0,2,1.35,0,0,0,8.08,5184,0,0
2199,87.437,21,16.423,6,0,0,13,5.577,0,0,0,149.437,0,0,0
2200,177.08,0,0,2.34,0,0,0,4.457,0,0,0,183.877,0,0,0
2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,0,0,0,0,17,0,0,0,0,0,3.62,20.62,0,0,0
2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,38.7,0,0,0,0,0,0,1,0.3,0,0,40,0,0,0
2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,0,52,0,8,0,0,0,9.144,3.1,0,0,72.244,0,0,0
2207,26,0,0,8,0,0,4,2,0,0,0,40,0,0,0
2208,16,0,0,0,0,0,1,0.077,0.51,0,0,17.587,0,0,0
2209,27.45,0,0,0,0,0,2.25,9.75,0,0,0,39.45,0,0,0
2210,10,0,0,31.544,0,0,0,0,0,0,0,41.544,0,0,0
2211,40,2,0,9,0,0,0,2,0,0,0,0,0,0,0
2212,82,0,0,16,0,0,0.25,0.583,0,0,0,0,0,0,0
2213,0,32.089,0,0,0,0,0,0,0,0,0,32.089,0,0,0
2214,130,0,0,30,0,0,0,0,0,0,0,160,0,0,0
2216,36.522,0,0,0,0,0,0,0,0,0,0,36.522,0,0,0
2217,70.146,0,0,0,0,0,0,0,0,0,0,70.146,0,0,0
2218,79.1,0,0,16.89,0,0,0,4,0,0,0,0,0,0,0
2219,70,0,0,0,0,0,1,2.814,0,0,0,73.814,0,0,0
2220,74,0,0,36,0,0,1,6.9996,0,0,0,117.9996,0,0,0
2221,93,0,0,55.88,0,0,0,5.4,0,0,0,154.28,0,0,0
2222,6.2,0,0,0,0,0,1.5,0.22,0,0,0,7.92,0,0,0
2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,146,0,0,0,0,0,0,6.091,0,0,0,152.091,0,0,0
2227,166.29,0,0,20.833,0,0,0,4.067,0,5.4,0,197.14,0,0,0
2228,33.5,0,0,0,0,0,0,6.257,0,0,0,39.757,0,0,0
2229,15.5,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,500,0,0,7,0,0,4,11.94,5.34,0,0,529.06,0,0,0
2232,0,0,0,0,33.035,0,0,0,0,0,0,33.035,0,0,0
2233,228.271,0,0,0,0,0,0,0,7.99,0,0,236.261,0,0,0
2234,100,0,0,0,0,0,0,0,0,0,438.194,538.194,0,0,0
2235,41.589,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0
2236,24.3,0,0,0,0,0,0,1.7,0,0,0,26,0,0,0
2237,26.944,0,0,8.076,0,0,2.5,2.155,0.8,0,0,40.475,0,0,0
2238,62.329,0,0,15.607,0,0,0,2.325,0,0,0,80.261,0,0,0
2240,154.63,0,0,0,0,0,0,1.902,0.42,0,0,156.952,0,0,0
2241,69.8,0,0,0,0,0,6.43,3.77,0,0,0,80,0,0,0
2242,32.159,0,0,0,0,0,0,0,0,0,0,32.159,0,0,0
2243,118.55,0,0,42.002,0,0,1.89,4.8,18.11,0,0,185.352,0,0,0
2244,0,0,0,2.5,0,0,0,0,0,0,2.5,5,0,0,0
2245,10.72,7.992,0,0,0,0,0,0,2.71,0.42,0,21.842,0,0,0
2246,65.03,12,0,0,0,0,0,0.75,0,0,0,77.78,0,0,0
2247,0,7.468,0,0,8.5,0,0,0.354,0,0,0,16.322,0,0,0
2249,117.055,0,0,6.527,0,0,0,1.468,0,0,0,0,0,0,0
2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,59.968,0,0,0,0,0,0,2.511,0,0,0,62.479,0,0,0
2254,70,0,0,10,0,0,0,1.074,0,0,0,0,0,0,0
2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,87.04,0,0,8,0,0,3,5.146,0,0,0,103.186,0,0,0
2259,0,10.01,0,0,0,0,1,0,0,0,0,0,2000,0,0
2260,61.81,0,0,14.7,0,0,1,2.49,0,0,0,80,0,0,0
2261,17.66,0,0,0,0.47,0,0,0.05,0.89,0,0,19.07,0,0,0
2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,433.707,0,0,16.5,0,0,0,2.5,9.96,20.7,0,483.368,0,0,0
2266,32.631,0,0,3.712,0,0,0,2.491,0,0,0,38.834,0,0,0
2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,0,6.241,0,0.5,0,0,2,0.5,0,0,0,9.241,2964.48,0,0
2270,317.21,2,0,12.4,0,0,3.8,1.952,0,0,0,337.362,0,0,0
2271,253.107,0,0,20.4,0,0,3,9.2,0,3.79,0,289.497,0,0,0
2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,83,0,0,0,0,0,0,1,0,0,0,84,0,0,0
2275,53,1,1,0,0,0,1.312,0,0,0,0,56.312,0,0,0
2276,5,0,0,0,0,0,1,0,0,0,0,0,3121,3121,3121
2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,10.69,0,0,0,0,0,1,0,0,0,0,11.69,0,0,0
2279,0,110.1,0,12,0,0,0,0,0,0,0,122.1,0,0,0
2280,0,18.97,0,0,0,0,2.05,1.05,0,0,0,22.97,0,0,0
2283,53.73,0,0,0,0,0,0,2.04,1.06,0,0,56.83,0,0,0
2284,36.75,0,0,0,0,0,0,1.73,0,0,0,38.48,0,0,0
2285,148.62,0,0,85.243,0,0,0,0.423,0,0,0,248.093,0,0,0
2287,95,0,0,0,0,0,0,50,0,0,0,0,0,0,0
2288,142.65,0,0,11.998,0,0,3.21,5.613,1.65,0,0,164.932,0,0,0
2289,25.207,0,0,1.67,0,0,2.44,0.08,17.32,0,0,46.72,0,0,0
2292,51.24,0,0,31.628,0,0,3,0,5.66,0,0,91.528,0,0,0
2293,196,0,0,14.314,0,0,0,1.889,0,0,0,212.203,0,0,0
2294,123,28.37,0,0,0,0,2.6,0,0,0,0,0,0,0,0
2295,116.6,0,0,3,0,0,2,0,2.1,0,0,123.7,0,0,0
2296,34.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,17.045,0,0,0,0,0,0,0,0,0,0,17.045,0,0,0
2298,60.553,0,0,1,0,0,0,0,0,0,0,61.553,0,0,0
2299,56,0,0,0,0,0,0,0,2,0,1.5,59.5,0,0,0
2301,79.918,0,0,12.7,0,0,1,2.6,2.18,0,0,98.398,0,0,0
2302,102,0,0,0,0,0,0,0,0,0,0,116.863,0,0,0
2304,0,0,5.369,0,0,0,4.38,3.21,2.91,0,0,15.87,0,0,0
2305,39.86,0,0,11.57,0,0,0,0,0,0,0,51.43,0,0,0
2306,0,0,9,0,0,0,1,0,0,0,0,10,0,0,0
2307,12.5,0,0,0,0,0,1.5,0.06,0,0,0,14.06,0,0,0
2308,59.63,0,0,0,0,0,0,3.941,0,0,0,63.571,0,0,0
2309,17,0,0,11,0,0,3,1,0,0,0,32,0,0,0
2310,155.51,0,0,16.273,0,0,0,0,2.1,0,0,173.883,0,0,0
2311,95,27,0,20,0,0,0,8.58,0,0,0,0,0,0,0
2312,0,0,0,0,0,0,0,14.828,21.52,28.43,0,64.778,0,0,0
2313,88.63,0,0,0,0,0,0,16.94,0,0,0,105.575,0,0,0
2314,37.82,0,0,0,0,0,1.18,1,0,0,0,40,0,0,0
2315,259.778,0,0,0,0,0,0,0,0,0,0,259.778,0,0,0
2316,74.83,0,0,0,0,0,0,8.88,0,0,0,83.71,0,0,0
2317,50.718,0,0,0,0,0,0,7,0,0,0,57.718,0,0,0
2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,50.89,0,0,3.31,0,0,0,0,1.87,0,0,56.07,0,0,0
2322,120.63,0,0,18,0,0,0,5.94,0,12.93,0,157.5,0,0,0
2323,37.39,0,0,13.897,0,0,0,0,0,0,0,51.287,0,0,0
2324,97.5,0,0,0,0,0,2,1.5,0,0,0,101,0,0,0
2325,0,0,0,0,18.31,0,1,0,0,0,0,19.31,0,0,0
2326,82.32,0,0,15.49,0,0,2.98,5.58,10.02,0,0,116.41,0,0,0
2327,38.91,0,0,0,0,0,1.99,2.62,1.57,0,0,45.09,0,0,0
2328,121.93,0,0,29.95,0,0,0,0,6.99,0,0,158.54,0,0,0
2329,3,0,0,10,0,0,3,0,0,4,0,0,0,0,0
2330,5.928,0,0,0,0,0,1,1,0,2,0,9.928,1844.34,0,0
2331,0,0,0,0,10,0,0,0,5,0,0,15,0,0,0
2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,40.75,0,0,5.44,0,0,1.21,2.935,5.82,0,0,56.155,0,0,0
2335,0,0,7,10,0,0,3,0.68,0,0,0,0,0,0,0
2336,33.74,0,0,0,0,0,2,4.724,0,0,0,40.464,0,0,0
2337,126.982,22,18,33.327,76,0,1,3.742,0,0,0,0,0,0,0
2338,258,0,0,43.9,0,0,0,0,12,0,0,313.9,0,0,0
2339,36.587,0,0,3,0,0,0,0,0,0,0,39.587,0,0,0
2340,307.663,0,0,9.76,0,0,0,5.876,0,0,0,323.299,0,0,0
2341,91.51,0,0,0,0,0,0,4.608,2,0,0,98.118,0,0,0
2342,46.849,0,0,1.086,0,0,1,1.405,0,0,0,50.34,0,0,0
2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,51,0,0,14.57,0,5,2,2,0,0,0,74.57,0,0,0
2347,109.75,0,0,0,0,0,0,0,20.085,0,0,129.835,0,0,0
2348,175.43,0,0,12.63,0,0,2.43,7.31,0,0,0,197.8,0,0,0
2351,57.39,0,0,0,0,0,0,4.69,0,0,0,62.08,0,0,0
2352,183.4,0,0,0,0,0,3.69,12.699,5.48,0,0,205.269,0,0,0
2353,98.183,0,0,0,0,0,0,0,0,0,0,98.183,0,0,0
2355,9,0,0,0,0,0,1,1,0,0,0,11,0,0,0
2357,140.79,0,0,7.83,0,0,0,1.006,0,0,0,149.626,0,0,0
2358,75.566,0,0,0,0,0,0,1.392,0,0,0,76.958,0,0,0
2359,253.88,0,0,0,0,0,0,10.454,0,4.399,0,268.733,0,0,0
2361,130.671,0,9,12,0,2,0,0,0,0,0,153.671,0,0,0
2362,76,0,0,0,0,0,2,1.563,0,0,0,79.563,0,0,0
2363,195.4,0,0,10.13,0,0,2.5,3.433,5.78,0,0,217.233,0,0,0
2364,14.82,0,0,3.243,0,0,3,0.5,0,0,0,0,0,0,0
2365,0,3.896,0,40.976,0,0,1,3.364,0,0,0,49.236,0,0,0
2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
